bowl_name,knowledge_motion,knowledge_mixing_tool,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bowl_0015,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,ce0b1d4e-10c6-477e-97b0-b9d555ea7d66,bowl_0015,910001,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.446553,-0.111224,0.84,map,0.0,0.0,0.0,0.0,,,,2.446553,-0.111224,0.84,0.0,0.0,0.154878,0.987934,0.0,-0.0,0.311007,,,,,,,,,,,,,,2.985157,0.39691,0.8,0.0,0.0,0.998925,0.046363,0.0,-0.0,3.048834,,,,,,,,,Whisking,,,0,,,,,,,,,,10.8771,0,
bowl_0016,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,ce0b1d4e-10c6-477e-97b0-b9d555ea7d66,bowl_0016,910001,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.199343,-0.382467,0.84,map,0.0,0.0,0.0,0.0,,,,1.199343,-0.382467,0.84,0.0,0.0,-0.524173,0.851612,0.0,-0.0,-1.103488,,,,,,,,,,,,,,0.804065,-0.837481,0.8,0.0,0.0,0.569517,0.821979,0.0,-0.0,1.211837,,,,,,,,,Whisking,,,0,,,,,,,,,,10.4159,0,
bowl_0017,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,ce0b1d4e-10c6-477e-97b0-b9d555ea7d66,bowl_0017,910001,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.6452,-0.354165,0.84,map,0.0,0.0,0.0,0.0,,,,2.6452,-0.354165,0.84,0.0,0.0,0.862155,0.506644,0.0,-0.0,2.079017,,,,,,,,,,,,,,2.585116,-0.763629,0.8,0.0,0.0,0.72269,0.691172,0.0,-0.0,1.615374,,,,,,,,,Whisking,,,0,,,,,,,,,,12.5194,0,
bowl_0018,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,ce0b1d4e-10c6-477e-97b0-b9d555ea7d66,bowl_0018,910001,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.890073,-0.459743,0.84,map,0.0,0.0,0.0,0.0,,,,2.890073,-0.459743,0.84,0.0,0.0,0.973329,-0.229414,0.0,-0.0,-2.678642,,,,,,,,,,,,,,3.018117,-0.867352,0.8,0.0,0.0,0.60396,0.797015,0.0,-0.0,1.29692,,,,,,,,,Whisking,,,0,,,,,,,,,,10.9243,0,
bowl_0019,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,ce0b1d4e-10c6-477e-97b0-b9d555ea7d66,bowl_0019,910001,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.359738,-0.383361,0.84,map,0.0,0.0,0.0,0.0,,,,2.359738,-0.383361,0.84,0.0,0.0,-0.279874,0.960037,0.0,-0.0,-0.567326,,,,,,,,,,,,,,2.052622,-0.852985,0.8,0.0,0.0,0.121717,0.992565,0.0,-0.0,0.244039,,,,,,,,,Whisking,,,0,,,,,,,,,,12.8499,0,
bowl_0020,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,ce0b1d4e-10c6-477e-97b0-b9d555ea7d66,bowl_0020,910001,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.702251,0.195534,0.84,map,0.0,0.0,0.0,0.0,,,,1.702251,0.195534,0.84,0.0,0.0,-0.862141,0.506668,0.0,-0.0,-2.078961,,,,,,,,,,,,,,1.441708,0.600614,0.8,0.0,0.0,-0.636353,0.771398,0.0,-0.0,-1.379524,,,,,,,,,Whisking,,,0,,,,,,,,,,13.4228,0,
bowl_0021,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,ce0b1d4e-10c6-477e-97b0-b9d555ea7d66,bowl_0021,910001,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.633254,0.190066,0.84,map,0.0,0.0,0.0,0.0,,,,2.633254,0.190066,0.84,0.0,0.0,-0.851095,0.525012,0.0,-0.0,-2.036133,,,,,,,,,,,,,,2.448759,0.618093,0.8,0.0,0.0,-0.603734,0.797186,0.0,-0.0,-1.296354,,,,,,,,,Whisking,,,0,,,,,,,,,,11.9545,0,
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0001,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,-2.826386,-2.489994,0.45,map,0.0,0.0,0.0,0.0,,,,-2.826386,-2.489994,0.45,0.0,0.0,-0.11922,0.992868,0.0,-0.0,-0.239009,,,,,,,,,,,,,,-1.905193,-2.425427,0.0985,0.0,0.0,0.938711,-0.344704,0.0,-0.0,-2.437746,,,,,,,,,Whisking,,,0,,,,,,,,,,8.3373,0,
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0002,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.470715,-2.131152,0.85,map,0.0,0.0,0.0,0.0,,,,2.470715,-2.131152,0.85,0.0,0.0,0.908194,0.41855,0.0,-0.0,2.277896,,,,,,,,,,,,,,3.000973,-1.8276,0.0985,0.0,0.0,-0.862231,0.506515,0.0,-0.0,-2.079316,,,,,,,,,Whisking,,,0,,,,,,,,,,6.1423,0,
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0003,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.376692,-2.230556,0.85,map,0.0,0.0,0.0,0.0,,,,1.376692,-2.230556,0.85,0.0,0.0,-0.847536,0.530738,0.0,-0.0,-2.02265,,,,,,,,,,,,,,0.665803,-1.944425,0.0985,0.0,0.0,-0.166418,0.986055,0.0,-0.0,-0.334391,,,,,,,,,Whisking,,,0,,,,,,,,,,6.3526,0,
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0004,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.860063,-2.101559,0.85,map,0.0,0.0,0.0,0.0,,,,1.860063,-2.101559,0.85,0.0,0.0,-0.422723,0.906259,0.0,-0.0,-0.872896,,,,,,,,,,,,,,2.105692,-1.612636,0.0985,0.0,0.0,0.938969,-0.344003,0.0,-0.0,-2.43924,,,,,,,,,Whisking,,,0,,,,,,,,,,10.6263,0,
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0005,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,tiago,success,LEFT,whisk_left,primary,2,1,1,True,True,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.278792,-2.518383,0.85,map,0.0,0.0,0.0,0.0,,,,2.278792,-2.518383,0.85,0.0,0.0,0.746873,0.664967,0.0,-0.0,1.686694,,,,,,,,,,,,,,3.008064,-1.789904,0.0985,0.0,0.0,0.99802,0.062897,0.0,-0.0,3.015715,,,,,,,,,Whisking,,,0,,,,,,,,,,21.297,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00244m over 25 ticks)."
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0006,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.727254,-2.344789,0.85,map,0.0,0.0,0.0,0.0,,,,1.727254,-2.344789,0.85,0.0,0.0,0.89678,-0.442477,0.0,-0.0,-2.224874,,,,,,,,,,,,,,0.901343,-2.647147,0.0985,0.0,0.0,0.439156,0.898411,0.0,-0.0,0.909317,,,,,,,,,Whisking,,,0,,,,,,,,,,9.0032,0,
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0007,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.631132,0.13614,0.84,map,0.0,0.0,0.0,0.0,,,,1.631132,0.13614,0.84,0.0,0.0,0.13976,0.990185,0.0,-0.0,0.280438,,,,,,,,,,,,,,1.608519,0.979934,0.0985,0.0,0.0,-0.641519,0.767107,0.0,-0.0,-1.392953,,,,,,,,,Whisking,,,0,,,,,,,,,,10.5087,0,
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0008,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.277894,-0.365989,0.84,map,0.0,0.0,0.0,0.0,,,,2.277894,-0.365989,0.84,0.0,0.0,-0.35989,0.932995,0.0,-0.0,-0.736299,,,,,,,,,,,,,,3.157371,-0.742972,0.0985,0.0,0.0,0.994104,0.108433,0.0,-0.0,2.924299,,,,,,,,,Whisking,,,0,,,,,,,,,,13.0659,0,
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0009,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.65648,-0.185923,0.84,map,0.0,0.0,0.0,0.0,,,,2.65648,-0.185923,0.84,0.0,0.0,0.397301,0.917689,0.0,-0.0,0.817147,,,,,,,,,,,,,,3.081435,-0.835005,0.0985,0.0,0.0,0.883705,0.468044,0.0,-0.0,2.167441,,,,,,,,,Whisking,,,0,,,,,,,,,,9.6828,0,
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0010,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,2.830279,0.196716,0.84,map,0.0,0.0,0.0,0.0,,,,2.830279,0.196716,0.84,0.0,0.0,-0.57359,0.819142,0.0,-0.0,-1.221764,,,,,,,,,,,,,,2.674238,1.020407,0.0985,0.0,0.0,-0.488579,0.87252,0.0,-0.0,-1.02092,,,,,,,,,Whisking,,,0,,,,,,,,,,11.2503,0,
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0011,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.138923,-0.094708,0.84,map,0.0,0.0,0.0,0.0,,,,1.138923,-0.094708,0.84,0.0,0.0,-0.608321,0.793691,0.0,-0.0,-1.307887,,,,,,,,,,,,,,0.422845,0.190431,0.0985,0.0,0.0,-0.160088,0.987103,0.0,-0.0,-0.321559,,,,,,,,,Whisking,,,0,,,,,,,,,,9.5061,0,
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0012,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.707196,-0.182461,0.84,map,0.0,0.0,0.0,0.0,,,,1.707196,-0.182461,0.84,0.0,0.0,-0.036014,0.999351,0.0,-0.0,-0.072043,,,,,,,,,,,,,,0.89329,-0.534655,0.0985,0.0,0.0,0.51892,0.854823,0.0,-0.0,1.091173,,,,,,,,,Whisking,,,0,,,,,,,,,,12.5836,0,
bowl_0013,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0013,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.014696,0.014544,0.84,map,0.0,0.0,0.0,0.0,,,,2.014696,0.014544,0.84,0.0,0.0,0.037573,0.999294,0.0,-0.0,0.075164,,,,,,,,,,,,,,2.006076,0.863224,0.0985,0.0,0.0,-0.636944,0.77091,0.0,-0.0,-1.381054,,,,,,,,,Whisking,,,0,,,,,,,,,,12.0181,0,
bowl_0014,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0014,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,2.329453,0.112512,0.84,map,0.0,0.0,0.0,0.0,,,,2.329453,0.112512,0.84,0.0,0.0,0.678109,0.734962,0.0,-0.0,1.490373,,,,,,,,,,,,,,2.189585,0.963016,0.0985,0.0,0.0,-0.506495,0.862243,0.0,-0.0,-1.062231,,,,,,,,,Whisking,,,0,,,,,,,,,,9.9689,0,
bowl_0015,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0015,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.348714,-0.325054,0.84,map,0.0,0.0,0.0,0.0,,,,1.348714,-0.325054,0.84,0.0,0.0,-0.457718,0.889097,0.0,-0.0,-0.950854,,,,,,,,,,,,,,0.854645,-0.803178,0.0985,0.0,0.0,0.585099,0.810962,0.0,-0.0,1.250005,,,,,,,,,Whisking,,,0,,,,,,,,,,9.7527,0,
bowl_0016,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0016,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.703489,-0.467811,0.84,map,0.0,0.0,0.0,0.0,,,,2.703489,-0.467811,0.84,0.0,0.0,0.418863,0.90805,0.0,-0.0,0.864385,,,,,,,,,,,,,,3.100029,-0.730859,0.0985,0.0,0.0,0.955523,0.294918,0.0,-0.0,2.542854,,,,,,,,,Whisking,,,0,,,,,,,,,,9.6223,0,
bowl_0017,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,fd3caed9-a53c-4cd3-8be9-0a57efce1974,bowl_0017,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.15002,0.177817,0.84,map,0.0,0.0,0.0,0.0,,,,1.15002,0.177817,0.84,0.0,0.0,-0.784131,0.620596,0.0,-0.0,-1.802588,,,,,,,,,,,,,,0.432005,0.258553,0.0985,0.0,0.0,0.062501,0.998045,0.0,-0.0,0.125083,,,,,,,,,Whisking,,,0,,,,,,,,,,10.0136,0,
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,06c5f2af-37ac-4e8f-8148-489b649a09b1,bowl_0001,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,-2.826386,-2.489994,0.45,map,0.0,0.0,0.0,0.0,,,,-2.826386,-2.489994,0.45,0.0,0.0,-0.11922,0.992868,0.0,-0.0,-0.239009,,,,,,,,,,,,,,-3.900867,-2.750619,0.1616,0.0,0.0,0.521586,0.853199,0.0,-0.0,1.097418,,,,,,,,,Whisking,,,0,,,,,,,,,,18.8305,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01248m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 575 ticks in MixingAction (status=wiggle, max link displacement 0.03854m over 25 ticks)."
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,06c5f2af-37ac-4e8f-8148-489b649a09b1,bowl_0002,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,2.470715,-2.131152,0.85,map,0.0,0.0,0.0,0.0,,,,2.470715,-2.131152,0.85,0.0,0.0,0.908194,0.41855,0.0,-0.0,2.277896,,,,,,,,,,,,,,-3.900867,-2.750619,0.1616,0.0,0.0,0.521586,0.853199,0.0,-0.0,1.097418,,,,,,,,,Whisking,,,0,,,,,,,,,,3.7235,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0002.
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,06c5f2af-37ac-4e8f-8148-489b649a09b1,bowl_0003,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.376692,-2.230556,0.85,map,0.0,0.0,0.0,0.0,,,,1.376692,-2.230556,0.85,0.0,0.0,-0.847536,0.530738,0.0,-0.0,-2.02265,,,,,,,,,,,,,,0.844323,-2.167833,0.1616,0.0,0.0,-0.494367,0.869253,0.0,-0.0,-1.034214,,,,,,,,,Whisking,,,0,,,,,,,,,,12.2445,0,
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,06c5f2af-37ac-4e8f-8148-489b649a09b1,bowl_0004,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.860063,-2.101559,0.85,map,0.0,0.0,0.0,0.0,,,,1.860063,-2.101559,0.85,0.0,0.0,-0.422723,0.906259,0.0,-0.0,-0.872896,,,,,,,,,,,,,,0.665081,-1.807694,0.1616,0.0,0.0,0.404576,0.914504,0.0,-0.0,0.833031,,,,,,,,,Whisking,,,0,,,,,,,,,,8.075,0,
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,06c5f2af-37ac-4e8f-8148-489b649a09b1,bowl_0005,910002,isr,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,2.278792,-2.518383,0.85,map,0.0,0.0,0.0,0.0,,,,2.278792,-2.518383,0.85,0.0,0.0,0.746873,0.664967,0.0,-0.0,1.686694,,,,,,,,,,,,,,0.665081,-1.807694,0.1616,0.0,0.0,0.404576,0.914504,0.0,-0.0,0.833031,,,,,,,,,Whisking,,,0,,,,,,,,,,2.8366,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0005.
